LDA6Topic4,LDA9Topic2,LDA11Topic4,LDA11Topic10,LDA12Topic1,LDA12Topic2,LDA12Topic6,LDA12Topic11,LDA13Topic11,LDA14Topic10,LDA17Topic7,LDA17Topic12,LDA19Topic15
0.129746835,0.003134796,0.84423676,0.003115265,0.00310559,0.00310559,0.00310559,0.00310559,0.003095975,0.00308642,0.003058104,0.003058104,0.003039514
0.027777778,0.538461538,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.261904762,0.023255814,0.022727273,0.234042553,0.021276596,0.020408163
0.00462963,0.050228311,0.004524887,0.004524887,0.004504505,0.004504505,0.004504505,0.004504505,0.004484305,0.004464286,0.004405286,0.004405286,0.877729258
0.006024096,0.00591716,0.005847953,0.356725146,0.005813953,0.005813953,0.005813953,0.180232558,0.410404624,0.005747126,0.005649718,0.005649718,0.005586592
0.015151515,0.014492754,0.718309859,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.148648649,0.012987013,0.012987013,0.012658228
0.375,0.186440678,0.508196721,0.016393443,0.016129032,0.016129032,0.177419355,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.005102041,0.005025126,0.104477612,0.2039801,0.004950495,0.004950495,0.252475248,0.004950495,0.004926108,0.053921569,0.149758454,0.004830918,0.004784689
0.010416667,0.919191919,0.00990099,0.00990099,0.009803922,0.009803922,0.009803922,0.009803922,0.009708738,0.009615385,0.009345794,0.009345794,0.834862385
0.038461538,0.379310345,0.677419355,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.553571429,0.016949153,0.016393443,0.180327869,0.016129032,0.016129032,0.177419355,0.177419355,0.015873016,0.015625,0.164179104,0.014925373,0.014492754
0.017857143,0.016949153,0.836065574,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.006849315,0.006711409,0.006622517,0.006622517,0.006578947,0.006578947,0.006578947,0.006578947,0.202614379,0.006493506,0.197452229,0.006369427,0.006289308
0.010416667,0.01010101,0.900990099,0.00990099,0.009803922,0.009803922,0.009803922,0.009803922,0.009708738,0.009615385,0.009345794,0.009345794,0.009174312
0.007936508,0.007751938,0.312977099,0.007633588,0.007575758,0.007575758,0.159090909,0.007575758,0.007518797,0.082089552,0.226277372,0.00729927,0.151079137
0.017857143,0.86440678,0.836065574,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.007352941,0.007194245,0.078014184,0.361702128,0.007042254,0.007042254,0.007042254,0.007042254,0.006993007,0.006944444,0.278911565,0.006802721,0.275167785
0.009433962,0.009174312,0.90990991,0.009009009,0.008928571,0.008928571,0.008928571,0.008928571,0.008849558,0.00877193,0.008547009,0.008547009,0.008403361
0.002057613,0.00204499,0.775967413,0.00203666,0.00203252,0.00203252,0.00203252,0.00203252,0.002028398,0.002024291,0.062374245,0.002012072,0.002004008
0.027777778,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.038461538,0.724137931,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.015151515,0.014492754,0.014084507,0.014084507,0.013888889,0.013888889,0.291666667,0.013888889,0.01369863,0.824324324,0.012987013,0.012987013,0.012658228
0.003164557,0.034482759,0.003115265,0.003115265,0.00310559,0.00310559,0.00310559,0.00310559,0.06501548,0.00308642,0.003058104,0.064220183,0.914893617
0.013157895,0.012658228,0.012345679,0.012345679,0.012195122,0.012195122,0.012195122,0.012195122,0.012048193,0.011904762,0.011494253,0.011494253,0.797752809
0.015151515,0.014492754,0.718309859,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.013157895,0.012658228,0.012345679,0.012345679,0.012195122,0.012195122,0.012195122,0.012195122,0.012048193,0.488095238,0.011494253,0.011494253,0.011235955
0.02173913,0.224489796,0.215686275,0.019607843,0.019230769,0.019230769,0.596153846,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.079100992,0.160688247,0.058583503,0.00029146,0.000291375,0.000291375,0.032342657,0.000291375,0.795514128,0.000291206,0.032295607,0.000290951,0.000290782
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.379310345
0.005376344,0.322751323,0.528795812,0.214659686,0.005208333,0.213541667,0.005208333,0.005208333,0.005181347,0.005154639,0.005076142,0.005076142,0.005025126
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.573863636,0.005586592,0.060773481,0.005524862,0.005494505,0.005494505,0.28021978,0.005494505,0.005464481,0.005434783,0.058823529,0.005347594,0.005291005
0.015151515,0.739130435,0.85915493,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.02173913,0.836734694,0.803921569,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.02173913,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.719298246,0.01754386,0.016949153
0.460227273,0.005586592,0.005524862,0.005524862,0.06043956,0.005494505,0.005494505,0.39010989,0.005464481,0.005434783,0.005347594,0.005347594,0.005291005
0.017857143,0.016949153,0.016393443,0.180327869,0.016129032,0.338709677,0.016129032,0.338709677,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.458333333,0.037037037,0.037037037,0.034482759
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.181034483,0.092436975,0.669421488,0.008264463,0.008196721,0.008196721,0.008196721,0.008196721,0.008130081,0.008064516,0.007874016,0.007874016,0.007751938
0.038461538,0.034482759,0.032258065,0.032258065,0.65625,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.038461538,0.379310345,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.282051282
0.865591398,0.005291005,0.005235602,0.005235602,0.005208333,0.005208333,0.005208333,0.005208333,0.10880829,0.005154639,0.005076142,0.106598985,0.005025126
0.027777778,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.738095238,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.34375,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.412313433,0.001855288,0.390018484,0.001848429,0.001845018,0.001845018,0.057195572,0.001845018,0.112338858,0.001838235,0.001828154,0.001828154,0.001821494
0.101941748,0.004784689,0.71563981,0.146919431,0.004716981,0.004716981,0.004716981,0.004716981,0.004694836,0.051401869,0.004608295,0.004608295,0.095890411
0.02173913,0.020408163,0.215686275,0.019607843,0.019230769,0.019230769,0.019230769,0.211538462,0.018867925,0.018518519,0.01754386,0.01754386,0.355932203
0.87704918,0.002710027,0.002695418,0.002695418,0.002688172,0.002688172,0.002688172,0.110215054,0.002680965,0.002673797,0.00265252,0.00265252,0.002638522
0.456521739,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.543859649,0.355932203
0.96031746,0.007751938,0.007633588,0.007633588,0.007575758,0.007575758,0.007575758,0.007575758,0.007518797,0.007462687,0.00729927,0.883211679,0.007194245
0.015151515,0.014492754,0.014084507,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.772151899
0.010416667,0.01010101,0.00990099,0.00990099,0.009803922,0.009803922,0.892156863,0.009803922,0.009708738,0.009615385,0.009345794,0.289719626,0.009174312
0.038461538,0.724137931,0.35483871,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.027777778,0.794871795,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.538461538
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.407407407,0.037037037,0.034482759
0.017857143,0.355932203,0.016393443,0.016393443,0.016129032,0.016129032,0.5,0.016129032,0.174603175,0.015625,0.014925373,0.014925373,0.014492754
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.407407407,0.037037037,0.034482759
0.010416667,0.919191919,0.00990099,0.00990099,0.009803922,0.009803922,0.009803922,0.303921569,0.009708738,0.009615385,0.009345794,0.009345794,0.009174312
0.032426778,0.001042753,0.167533819,0.562955255,0.001039501,0.001039501,0.146569647,0.001039501,0.001038422,0.001037344,0.104446743,0.001034126,0.001031992
0.015151515,0.594202899,0.154929577,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.0625,0.578947368,0.523809524,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.038461538,0.034482759,0.032258065,0.032258065,0.65625,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.038461538,0.724137931,0.677419355,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.02173913,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.773584906,0.018518519,0.368421053,0.01754386,0.016949153
0.027777778,0.794871795,0.756097561,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.027777778,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.903846154,0.006289308,0.00621118,0.068322981,0.00617284,0.00617284,0.00617284,0.12962963,0.006134969,0.006097561,0.005988024,0.005988024,0.00591716
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.000139353,0.000139295,0.000139256,0.977718981,0.000139237,0.000139237,0.000139237,0.000139237,0.000139218,0.000139198,0.026575762,0.00013914,0.000139101
0.003267974,0.42394822,0.196141479,0.003215434,0.003205128,0.003205128,0.580128205,0.003205128,0.003194888,0.003184713,0.003154574,0.003154574,0.034482759
0.070945946,0.337792642,0.26910299,0.568106312,0.003311258,0.003311258,0.003311258,0.003311258,0.00330033,0.003289474,0.003257329,0.003257329,0.100323625
0.038461538,0.379310345,0.032258065,0.35483871,0.03125,0.03125,0.03125,0.34375,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.006849315,0.006711409,0.006622517,0.006622517,0.927631579,0.006578947,0.006578947,0.006578947,0.006535948,0.006493506,0.006369427,0.006369427,0.006289308
0.00462963,0.00456621,0.004524887,0.004524887,0.454954955,0.004504505,0.004504505,0.5,0.004484305,0.004464286,0.004405286,0.004405286,0.004366812
0.924242424,0.014492754,0.014084507,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.789325843,0.002785515,0.002770083,0.002770083,0.002762431,0.002762431,0.168508287,0.002762431,0.002754821,0.002747253,0.002724796,0.002724796,0.002710027
0.011627907,0.460674157,0.010989011,0.010989011,0.010869565,0.010869565,0.010869565,0.663043478,0.010752688,0.117021277,0.010309278,0.010309278,0.111111111
0.017857143,0.355932203,0.016393443,0.508196721,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.009433962,0.009174312,0.369369369,0.009009009,0.008928571,0.008928571,0.008928571,0.008928571,0.008849558,0.00877193,0.777777778,0.008547009,0.008403361
0.166666667,0.007751938,0.007633588,0.007633588,0.007575758,0.007575758,0.007575758,0.007575758,0.007518797,0.007462687,0.00729927,0.00729927,0.726618705
0.789156627,0.00591716,0.005847953,0.005847953,0.005813953,0.005813953,0.005813953,0.005813953,0.005780347,0.005747126,0.005649718,0.005649718,0.173184358
0.800884956,0.048034934,0.004329004,0.004329004,0.004310345,0.004310345,0.004310345,0.004310345,0.004291845,0.004273504,0.004219409,0.004219409,0.129707113
0.246987952,0.597633136,0.064327485,0.005847953,0.005813953,0.005813953,0.005813953,0.354651163,0.005780347,0.063218391,0.005649718,0.005649718,0.005586592
0.007936508,0.007751938,0.236641221,0.007633588,0.310606061,0.159090909,0.007575758,0.007575758,0.007518797,0.007462687,0.00729927,0.00729927,0.223021583
0.017857143,0.694915254,0.672131148,0.180327869,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.02173913,0.428571429,0.411764706,0.019607843,0.019230769,0.019230769,0.788461538,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.001014199,0.011122346,0.001009082,0.001009082,0.001008065,0.001008065,0.001008065,0.001008065,0.001007049,0.001006036,0.001003009,0.001003009,0.971971972
0.003378378,0.003344482,0.169435216,0.003322259,0.003311258,0.003311258,0.466887417,0.003311258,0.00330033,0.233552632,0.394136808,0.003257329,0.035598706
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.538461538
0.775641026,0.006289308,0.068322981,0.068322981,0.00617284,0.00617284,0.00617284,0.00617284,0.006134969,0.006097561,0.005988024,0.724550898,0.00591716
0.005376344,0.005291005,0.214659686,0.005235602,0.005208333,0.005208333,0.734375,0.005208333,0.005181347,0.159793814,0.005076142,0.005076142,0.105527638
0.015151515,0.304347826,0.295774648,0.154929577,0.013888889,0.013888889,0.569444444,0.013888889,0.01369863,0.418918919,0.402597403,0.012987013,0.012658228
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.538461538
0.262820513,0.006289308,0.50310559,0.00621118,0.00617284,0.00617284,0.00617284,0.00617284,0.006134969,0.006097561,0.305389222,0.005988024,0.00591716
0.220430108,0.005291005,0.005235602,0.005235602,0.682291667,0.005208333,0.005208333,0.005208333,0.005181347,0.005154639,0.005076142,0.005076142,0.005025126
0.23828125,0.467181467,0.003831418,0.003831418,0.003816794,0.003816794,0.003816794,0.003816794,0.003802281,0.003787879,0.453183521,0.041198502,0.078066914
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.567567568,0.025641026
0.166666667,0.594202899,0.014084507,0.014084507,0.013888889,0.152777778,0.152777778,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.038461538,0.724137931,0.677419355,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.375,0.016949153,0.180327869,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.171875,0.014925373,0.164179104,0.014492754
0.02173913,0.836734694,0.803921569,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.017857143,0.186440678,0.672131148,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.903846154,0.006289308,0.00621118,0.00621118,0.00617284,0.00617284,0.00617284,0.00617284,0.006134969,0.006097561,0.005988024,0.005988024,0.00591716
0.451951952,0.001494768,0.284649776,0.046199702,0.001488095,0.001488095,0.165178571,0.001488095,0.001485884,0.00148368,0.090103397,0.001477105,0.001472754
0.487951807,0.00591716,0.005847953,0.005847953,0.005813953,0.005813953,0.354651163,0.005813953,0.005780347,0.005747126,0.005649718,0.570621469,0.061452514
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.538461538
0.166666667,0.001821494,0.800362976,0.001814882,0.001811594,0.001811594,0.001811594,0.001811594,0.019891501,0.001805054,0.001795332,0.019748654,0.001788909
0.001831502,0.293260474,0.310344828,0.473684211,0.001811594,0.219202899,0.001811594,0.001811594,0.001808318,0.001805054,0.001795332,0.001795332,0.001788909
0.869942197,0.00286533,0.002849003,0.116809117,0.002840909,0.002840909,0.002840909,0.002840909,0.002832861,0.002824859,0.00280112,0.00280112,0.002785515
0.017857143,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.76119403,0.014925373,0.014492754
0.006024096,0.00591716,0.005847953,0.005847953,0.936046512,0.005813953,0.005813953,0.005813953,0.005780347,0.005747126,0.005649718,0.005649718,0.005586592
0.002403846,0.026252983,0.002375297,0.002375297,0.002369668,0.002369668,0.879146919,0.002369668,0.002364066,0.002358491,0.00234192,0.18969555,0.025641026
0.017857143,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.174603175,0.015625,0.014925373,0.014925373,0.594202899
0.017857143,0.016949153,0.180327869,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.492063492,0.015625,0.014925373,0.014925373,0.014492754
0.007352941,0.510791367,0.007092199,0.007092199,0.429577465,0.007042254,0.007042254,0.35915493,0.006993007,0.006944444,0.006802721,0.006802721,0.006711409
0.025229358,0.116173121,0.70521542,0.002267574,0.002262443,0.115384615,0.002262443,0.13800905,0.002257336,0.002252252,0.002237136,0.002237136,0.002227171
0.027777778,0.025641026,0.268292683,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.255813953,0.022727273,0.021276596,0.234042553,0.224489796
0.010416667,0.515151515,0.603960396,0.306930693,0.009803922,0.009803922,0.009803922,0.009803922,0.009708738,0.009615385,0.009345794,0.009345794,0.009174312
0.02173913,0.632653061,0.803921569,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.192982456,0.016949153
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.404761905,0.007751938,0.007633588,0.007633588,0.007575758,0.462121212,0.007575758,0.083333333,0.007518797,0.007462687,0.00729927,0.00729927,0.007194245
0.009433962,0.834862385,0.009009009,0.009009009,0.008928571,0.098214286,0.008928571,0.008928571,0.008849558,0.00877193,0.008547009,0.008547009,0.008403361
0.009433962,0.467889908,0.009009009,0.009009009,0.008928571,0.008928571,0.008928571,0.008928571,0.008849558,0.00877193,0.094017094,0.008547009,0.428571429
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.891304348,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.910714286,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.177419355,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.027777778,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.5,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.017857143,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.739130435
0.038461538,0.724137931,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.015151515,0.304347826,0.295774648,0.014084507,0.013888889,0.569444444,0.152777778,0.013888889,0.01369863,0.283783784,0.012987013,0.012987013,0.012658228
0.02173913,0.836734694,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.694915254
0.075342466,0.006711409,0.006622517,0.006622517,0.006578947,0.006578947,0.006578947,0.006578947,0.006535948,0.006493506,0.006369427,0.006369427,0.823899371
0.669117647,0.007194245,0.007092199,0.007092199,0.007042254,0.007042254,0.007042254,0.007042254,0.006993007,0.006944444,0.006802721,0.006802721,0.006711409
0.017857143,0.016949153,0.016393443,0.016393443,0.822580645,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.006410256,0.006289308,0.316770186,0.192546584,0.00617284,0.00617284,0.314814815,0.00617284,0.067484663,0.006097561,0.065868263,0.005988024,0.00591716
0.02173913,0.020408163,0.607843137,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.31122449,0.005025126,0.004975124,0.452736318,0.004950495,0.004950495,0.004950495,0.004950495,0.004926108,0.200980392,0.004830918,0.004830918,0.004784689
0.00862069,0.008403361,0.669421488,0.008264463,0.008196721,0.008196721,0.008196721,0.008196721,0.008130081,0.008064516,0.007874016,0.007874016,0.240310078
0.007352941,0.007194245,0.007092199,0.007092199,0.922535211,0.007042254,0.007042254,0.007042254,0.006993007,0.006944444,0.006802721,0.006802721,0.006711409
0.027777778,0.025641026,0.756097561,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.006410256,0.006289308,0.00621118,0.00621118,0.00617284,0.00617284,0.00617284,0.25308642,0.006134969,0.006097561,0.005988024,0.065868263,0.715976331
0.013157895,0.139240506,0.012345679,0.012345679,0.012195122,0.012195122,0.5,0.012195122,0.012048193,0.726190476,0.011494253,0.011494253,0.011235955
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.458333333,0.037037037,0.037037037,0.034482759
0.038461538,0.379310345,0.677419355,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.297297297,0.027027027,0.025641026
0.038461538,0.034482759,0.677419355,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.027777778,0.025641026,0.756097561,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.017857143,0.525423729,0.508196721,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.027777778,0.282051282,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.261904762,0.023255814,0.25,0.021276596,0.021276596,0.224489796
0.126506024,0.360946746,0.356725146,0.005847953,0.005813953,0.005813953,0.005813953,0.005813953,0.005780347,0.005747126,0.005649718,0.796610169,0.005586592
0.017857143,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.76119403,0.014925373,0.014492754
0.027777778,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.632653061
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.038461538,0.034482759,0.35483871,0.032258065,0.03125,0.03125,0.03125,0.03125,0.333333333,0.029411765,0.027027027,0.027027027,0.282051282
0.088983051,0.0041841,0.709543568,0.087136929,0.004132231,0.004132231,0.004132231,0.004132231,0.004115226,0.045081967,0.165991903,0.004048583,0.004016064
0.038461538,0.034482759,0.032258065,0.35483871,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.038461538,0.724137931,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.617647059,0.027027027,0.027027027,0.025641026
0.010416667,0.01010101,0.801980198,0.00990099,0.009803922,0.107843137,0.009803922,0.009803922,0.009708738,0.009615385,0.009345794,0.009345794,0.009174312
0.010416667,0.515151515,0.00990099,0.00990099,0.009803922,0.009803922,0.009803922,0.009803922,0.009708738,0.009615385,0.009345794,0.009345794,0.28440367
0.02173913,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.203703704,0.01754386,0.01754386,0.355932203
0.02173913,0.020408163,0.803921569,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.017857143,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.822580645,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.007352941,0.007194245,0.858156028,0.007092199,0.007042254,0.007042254,0.007042254,0.077464789,0.006993007,0.006944444,0.006802721,0.006802721,0.006711409
0.027777778,0.025641026,0.024390244,0.024390244,0.5,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.234042553,0.021276596,0.020408163
0.015151515,0.014492754,0.014084507,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.772151899
0.027777778,0.025641026,0.512195122,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.255813953,0.022727273,0.021276596,0.021276596,0.020408163
0.217791411,0.003039514,0.18429003,0.003021148,0.003012048,0.003012048,0.03313253,0.003012048,0.003003003,0.032934132,0.65578635,0.002967359,0.002949853
0.02173913,0.020408163,0.019607843,0.215686275,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.538461538
0.891304348,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.0625,0.052631579,0.047619048,0.523809524,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.038461538,0.034482759,0.032258065,0.032258065,0.65625,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.027777778,0.794871795,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.632653061
0.013157895,0.518987342,0.50617284,0.012345679,0.012195122,0.012195122,0.012195122,0.37804878,0.012048193,0.369047619,0.126436782,0.011494253,0.011235955
0.11341853,0.001589825,0.144215531,0.001584786,0.001582278,0.001582278,0.333860759,0.001582278,0.001579779,0.285488959,0.080062794,0.001569859,0.251956182
